MS8607 Demo with MUX control for TE Arduino Weathershield
Temperature , Pressure, Humidity 
22.64, 844.39, 30.56 
22.67, 844.23, 30.52 
22.69, 844.26, 30.46 
22.66, 844.20, 30.52 
22.66, 844.20, 30.55 
22.71, 844.50, 30.50 
22.72, 844.32, 30.46 
22.71, 844.08, 30.50 
22.71, 844.50, 30.56 
22.71, 844.50, 30.51 
22.67, 844.44, 30.56 
22.67, 844.66, 30.56 
22.69, 844.47, 30.55 
22.69, 844.47, 30.53 
22.55, 844.42, 30.66 
22.51, 844.36, 30.72 
22.55, 844.63, 30.71 
22.56, 844.45, 30.67 
22.61, 844.33, 30.64 
22.64, 844.60, 30.59 
22.66, 844.42, 30.56 
22.67, 844.44, 30.53 
22.67, 844.44, 30.53 
22.67, 844.44, 30.49 
22.71, 844.72, 30.44 
22.69, 844.47, 30.40 
22.71, 844.50, 30.37 
22.72, 844.53, 30.33 
22.74, 844.56, 30.30 
22.75, 844.38, 30.28 
22.77, 844.62, 30.26 
22.80, 844.47, 30.23 
22.83, 844.53, 30.20 
22.82, 844.50, 30.18 
22.80, 844.47, 30.22 
22.77, 844.62, 30.24 
22.72, 844.75, 30.33 
22.71, 844.50, 30.30 
22.72, 844.75, 30.33 
22.71, 844.50, 30.35 
22.74, 844.56, 30.36 
22.72, 844.32, 30.36 
22.74, 844.78, 30.30 
22.69, 844.69, 30.45 
22.53, 844.39, 30.58 
22.47, 844.48, 30.66 
22.47, 844.69, 30.72 
22.47, 844.69, 30.75 
22.47, 844.69, 30.70 
22.51, 844.78, 30.66 
22.53, 844.60, 30.62 
22.48, 844.51, 30.79 
22.34, 844.24, 30.78 
22.32, 844.64, 30.88 
22.34, 844.67, 30.91 
22.34, 844.67, 30.91 
22.40, 844.57, 30.85 
22.42, 844.60, 30.79 
22.45, 844.45, 30.75 
22.47, 844.48, 30.74 
22.50, 844.54, 30.66 
22.50, 844.54, 30.62 
22.45, 844.45, 30.72 
22.39, 844.76, 30.83 
22.39, 844.54, 30.84 
22.40, 844.57, 30.82 
22.45, 844.45, 30.78 
22.45, 844.66, 30.78 
22.40, 844.57, 30.85 
22.39, 844.76, 30.85 
22.26, 844.52, 31.04 
22.21, 844.43, 31.11 
22.16, 844.76, 31.20 
22.18, 844.58, 31.23 
22.18, 844.79, 31.15 
22.21, 844.43, 31.11 
22.24, 844.70, 31.05 
22.26, 844.52, 31.00 
22.29, 844.58, 30.98 
22.27, 844.76, 31.01 
22.24, 844.49, 31.08 
22.21, 844.43, 31.11 
22.13, 844.49, 31.20 
22.08, 844.82, 31.29 
22.10, 844.43, 31.26 
22.13, 844.70, 31.20 
22.16, 844.55, 31.15 
22.19, 844.61, 31.09 
22.24, 844.49, 31.02 
22.22, 844.46, 31.08 
22.10, 844.64, 31.39 
22.10, 844.64, 31.33 
22.11, 844.67, 31.23 
22.05, 844.34, 31.53 
22.03, 844.52, 31.42 
22.05, 844.55, 31.38 
22.10, 844.64, 31.32 
22.10, 844.43, 31.27 
22.14, 844.52, 31.22 
22.16, 844.55, 31.16 
22.19, 844.61, 31.30 
22.19, 844.61, 31.19 
22.19, 844.61, 31.14 
22.24, 844.70, 31.08 
22.26, 844.52, 31.04 
22.31, 844.82, 30.96 
22.29, 844.58, 31.01 
22.19, 844.40, 31.15 
22.16, 844.55, 31.17 
22.16, 844.55, 31.27 
22.14, 844.52, 31.36 
22.08, 844.61, 31.51 
22.11, 844.46, 31.43 
22.13, 844.70, 31.27 
22.14, 844.52, 31.27 
22.19, 844.40, 31.21 
22.18, 844.58, 31.28 
22.11, 844.67, 31.37 
22.02, 844.71, 31.67 
22.05, 844.77, 31.46 
22.05, 844.77, 31.43 
22.10, 844.43, 31.30 
22.14, 844.94, 31.23 
22.14, 844.52, 31.20 
22.18, 844.79, 31.15 
22.21, 844.64, 31.12 
22.24, 844.70, 31.11 
22.24, 844.91, 31.04 
22.21, 844.85, 31.18 
22.19, 844.82, 31.22 
22.21, 844.64, 31.24 
22.22, 844.88, 31.11 
22.26, 844.94, 31.12 
22.19, 844.82, 31.47 
22.16, 844.76, 31.27 
22.18, 844.79, 31.25 
22.21, 844.85, 31.20 
22.22, 844.88, 31.13 
22.24, 845.12, 31.07 
22.29, 845.00, 31.01 
22.32, 844.85, 30.96 
22.34, 844.88, 30.89 
22.35, 844.91, 30.85 
22.39, 844.76, 30.81 
22.40, 845.00, 30.75 
22.42, 845.03, 30.68 
22.45, 844.88, 30.64 
22.47, 844.91, 30.58 
22.35, 844.91, 31.11 
22.37, 844.94, 30.84 
22.39, 844.97, 30.82 
22.40, 845.00, 30.79 
22.43, 845.06, 30.73 
22.43, 844.85, 30.77 
22.43, 844.85, 30.76 
22.42, 844.82, 30.94 
22.42, 845.03, 30.82 
22.42, 844.82, 30.87 
22.40, 844.79, 30.76 
22.43, 844.85, 30.70 
22.43, 845.06, 30.66 
22.45, 844.88, 30.77 
22.43, 844.85, 30.72 
22.42, 844.82, 30.69 
22.43, 845.06, 30.65 
22.45, 844.88, 30.59 
22.47, 844.91, 30.52 
22.50, 844.75, 30.50 
22.51, 844.99, 30.46 
22.51, 844.78, 30.59 
22.55, 844.84, 30.51 
22.58, 844.90, 30.43 
22.58, 844.90, 30.38 
22.58, 844.90, 30.35 
22.59, 845.14, 30.33 
22.61, 844.96, 30.33 
22.63, 844.78, 30.30 
22.63, 844.78, 30.53 
22.64, 845.02, 30.41 
22.61, 844.96, 30.64 
22.59, 844.93, 30.53 
22.58, 844.90, 30.51 
22.58, 844.90, 30.46 
22.58, 844.90, 30.82 
22.53, 845.02, 30.66 
22.56, 845.08, 30.57 
22.56, 845.08, 30.53 
22.58, 845.11, 30.79 
22.55, 845.05, 30.75 
22.55, 845.05, 30.69 
22.56, 845.08, 30.59 
22.56, 845.08, 30.50 
22.58, 844.90, 30.46 
22.50, 844.96, 30.91 
22.35, 845.12, 30.97 
22.22, 844.88, 31.41 
22.21, 845.06, 31.24 
22.21, 845.06, 31.14 
22.26, 844.94, 31.05 
22.27, 844.97, 31.00 
22.29, 845.00, 30.97 
22.32, 845.06, 30.92 
22.35, 844.91, 30.87 
22.39, 845.18, 30.82 
22.42, 845.24, 30.78 
22.39, 845.18, 31.09 
22.39, 845.18, 30.98 
22.39, 845.18, 30.91 
22.40, 845.21, 30.78 
22.43, 845.06, 30.69 
22.47, 845.12, 30.64 
22.48, 845.15, 30.56 
22.53, 845.02, 30.50 
22.55, 844.84, 30.43 
22.56, 844.87, 30.40 
22.59, 845.14, 30.37 
22.61, 844.96, 30.31 
22.61, 844.96, 30.65 
22.61, 844.96, 30.47 
22.50, 844.96, 31.15 
22.45, 845.09, 30.88 
22.43, 844.85, 31.08 
22.47, 845.12, 30.89 
22.47, 844.91, 30.69 
22.50, 844.96, 30.59 
22.51, 844.99, 30.59 
22.53, 845.02, 30.55 
22.56, 845.08, 30.51 
22.56, 844.87, 30.48 
22.51, 844.99, 31.08 
22.53, 845.02, 30.72 
22.53, 845.02, 30.65 
22.53, 845.02, 30.53 
22.50, 844.96, 31.05 
22.48, 844.93, 30.70 
22.47, 844.91, 30.61 
22.50, 844.96, 30.70 
22.47, 845.12, 30.98 
22.45, 845.09, 30.81 
22.47, 845.12, 30.73 
22.50, 844.96, 30.68 
22.50, 844.96, 30.63 
22.53, 845.02, 30.58 
22.53, 845.02, 30.53 
22.55, 844.84, 30.48 
22.56, 845.08, 30.43 
22.58, 844.90, 30.38 
22.63, 845.20, 30.33 
22.63, 845.20, 30.30 
22.64, 845.02, 30.26 
22.67, 845.29, 30.22 
22.67, 845.08, 30.19 
22.67, 844.87, 30.16 
22.67, 845.08, 30.17 
22.67, 845.08, 30.17 
22.71, 845.14, 30.14 
22.72, 844.96, 30.13 
22.72, 845.17, 30.08 
22.71, 845.14, 30.58 
22.55, 844.84, 30.73 
22.53, 845.02, 30.53 
22.56, 844.87, 30.50 
22.58, 844.90, 30.45 
22.61, 844.96, 30.44 
22.58, 845.11, 30.86 
22.43, 845.06, 31.22 
22.40, 844.79, 30.93 
22.40, 845.00, 31.11 
22.40, 845.00, 30.91 
22.40, 845.00, 30.97 
22.40, 845.00, 30.83 
22.43, 845.06, 30.75 
22.45, 844.88, 30.69 
22.47, 845.12, 30.69 
22.47, 845.12, 30.68 
22.48, 844.72, 30.81 
22.50, 845.18, 31.04 
22.50, 844.96, 30.87 
22.53, 845.24, 30.71 
22.55, 845.05, 30.59 
22.56, 845.08, 30.56 
22.59, 845.14, 30.50 
22.59, 845.14, 30.50 
22.63, 844.99, 30.46 
22.59, 844.93, 30.83 
22.53, 845.02, 31.08 
22.53, 845.02, 30.68 
22.56, 844.87, 30.62 
22.58, 844.90, 30.61 
22.59, 844.93, 30.59 
22.59, 844.93, 30.59 
22.59, 844.93, 30.56 
22.61, 844.96, 30.52 
22.64, 844.81, 30.46 
22.64, 844.81, 30.43 
22.66, 844.84, 30.39 
22.67, 844.87, 30.36 
22.69, 844.69, 30.33 
22.71, 844.93, 30.28 
22.69, 844.69, 30.25 
22.56, 844.87, 31.15 
22.53, 844.60, 30.70 
22.53, 844.81, 30.67 
22.55, 845.05, 30.61 
22.56, 844.87, 30.59 
22.58, 844.69, 30.58 
22.63, 844.78, 30.51 
22.64, 844.81, 30.46 
22.66, 844.84, 30.42 
22.67, 844.87, 30.35 
22.69, 845.11, 30.33 
22.71, 844.93, 30.32 
22.71, 844.93, 30.27 
22.72, 844.96, 30.24 
22.72, 844.96, 30.24 
22.74, 844.99, 30.20 
22.74, 844.78, 30.17 
22.75, 844.81, 30.16 
22.77, 844.84, 30.14 
22.75, 845.02, 30.32 
22.79, 845.08, 30.18 
22.79, 844.87, 30.15 
22.80, 845.11, 30.11 
22.82, 844.92, 30.11 
22.82, 844.92, 30.09 
22.83, 844.95, 30.06 
22.82, 844.92, 30.06 
22.83, 845.17, 30.05 
22.85, 844.98, 30.04 
22.87, 845.01, 30.06 
22.87, 845.01, 30.01 
22.85, 844.98, 30.00 
22.85, 845.20, 30.01 
22.87, 845.01, 29.99 
22.85, 844.98, 29.98 
22.85, 844.98, 29.97 
22.87, 845.01, 29.95 
22.88, 845.04, 29.94 
22.87, 845.01, 29.94 
22.88, 844.83, 29.92 
22.88, 845.04, 29.91 
22.88, 844.83, 29.92 
22.91, 844.89, 29.92 
22.91, 845.10, 29.89 
22.93, 845.13, 29.86 
22.91, 844.68, 29.87 
22.93, 845.13, 29.86 
22.93, 844.92, 29.85 
22.95, 844.95, 29.85 
22.95, 844.74, 29.85 
22.96, 844.98, 29.82 
22.95, 844.95, 29.82 
22.95, 844.95, 29.83 
22.96, 844.98, 29.84 
22.96, 844.77, 29.83 
22.95, 844.95, 29.83 
22.95, 844.95, 29.85 
22.95, 844.95, 29.84 
22.93, 844.50, 29.84 
22.96, 844.77, 29.82 
22.98, 844.80, 29.81 
22.96, 844.77, 29.79 
22.96, 844.77, 29.80 
22.88, 844.62, 30.27 
22.69, 844.90, 30.48 
22.67, 844.87, 30.46 
22.59, 844.72, 30.93 
22.56, 844.66, 30.63 
22.58, 844.69, 30.59 
22.55, 844.63, 31.11 
22.53, 844.60, 30.88 
22.55, 844.63, 30.76 
22.56, 844.87, 30.71 
22.58, 844.48, 30.72 
22.55, 844.63, 31.07 
22.40, 844.79, 31.20 
22.42, 844.60, 31.18 
22.42, 844.60, 31.24 
22.42, 844.82, 31.19 
22.45, 844.88, 31.04 
22.45, 844.66, 31.01 
22.43, 844.85, 31.50 
22.43, 844.63, 31.30 
22.40, 844.79, 31.14 
22.43, 844.63, 31.06 
22.47, 844.69, 30.92 
22.51, 844.78, 30.87 
22.53, 844.81, 30.85 
22.56, 844.66, 30.80 
22.58, 844.69, 30.74 
22.61, 844.75, 30.69 
22.63, 844.78, 30.61 
22.66, 844.63, 30.56 
22.64, 844.60, 30.53 
22.67, 844.66, 30.51 
22.69, 844.47, 30.46 
22.72, 844.75, 30.40 
22.74, 844.56, 30.36 
22.75, 844.59, 30.31 
22.77, 844.62, 30.27 
22.79, 844.44, 30.24 
22.77, 844.62, 30.21 
22.80, 844.47, 30.21 
22.82, 844.50, 30.17 
22.83, 844.53, 30.14 
22.85, 844.56, 30.12 
22.88, 844.62, 30.10 
22.85, 844.35, 30.08 
22.83, 844.74, 30.56 
22.75, 844.59, 30.75 
22.75, 844.59, 30.43 
22.75, 844.59, 30.32 
22.75, 844.59, 30.33 
22.77, 844.41, 30.31 
22.80, 844.47, 30.30 
22.80, 844.47, 30.27 
22.80, 844.26, 30.28 
22.82, 844.50, 30.23 
22.82, 844.50, 30.25 
22.85, 844.35, 30.21 
22.87, 844.38, 30.18 
22.87, 844.59, 30.15 
22.87, 844.38, 30.11 
22.90, 844.44, 30.10 
22.90, 844.44, 30.11 
22.91, 844.47, 30.06 
22.91, 844.26, 30.05 
22.95, 844.53, 30.01 
22.95, 844.10, 30.01 
22.95, 844.31, 29.99 
22.95, 844.10, 29.95 
22.98, 844.37, 29.94 
22.98, 844.16, 29.92 
22.95, 844.31, 29.96 
23.00, 844.40, 29.95 
22.98, 844.16, 29.95 
23.00, 844.40, 29.95 
23.00, 844.19, 29.91 
23.00, 844.19, 29.89 
23.00, 844.19, 29.85 
23.01, 844.43, 29.88 
23.01, 844.43, 29.88 
23.03, 844.46, 29.85 
23.03, 844.25, 29.82 
23.04, 844.28, 29.84 
23.04, 844.07, 29.86 
23.04, 844.07, 29.85 
23.06, 844.31, 29.87 
22.96, 844.56, 30.62 
22.87, 844.38, 30.43 
22.87, 844.17, 30.24 
22.88, 844.41, 30.37 
22.87, 844.38, 30.61 
22.87, 844.38, 30.43 
22.87, 844.38, 30.33 
22.80, 844.26, 30.88 
22.77, 844.41, 30.57 
22.75, 844.59, 30.68 
22.64, 844.60, 30.82 
22.64, 844.39, 30.79 
22.64, 844.39, 30.78 
22.66, 844.42, 30.85 
22.67, 844.44, 30.81 
22.64, 844.60, 30.89 
22.64, 844.39, 30.62 
22.66, 844.42, 30.63 
22.59, 844.51, 31.76 
22.50, 844.33, 31.46 
22.40, 844.57, 31.79 
22.03, 844.31, 32.25 
21.89, 844.47, 32.56 
21.87, 844.44, 32.27 
21.92, 844.53, 32.11 
21.95, 844.37, 32.00 
21.94, 844.35, 32.54 
21.71, 844.35, 33.20 
21.62, 844.59, 33.27 
21.57, 844.50, 33.09 
21.58, 844.32, 32.84 
21.63, 844.62, 32.81 
21.68, 844.50, 32.65 
21.73, 844.59, 32.78 
21.74, 844.41, 32.67 
21.78, 844.47, 32.47 
21.82, 844.56, 32.35 
21.87, 844.65, 32.27 
21.90, 844.71, 32.20 
21.84, 844.80, 32.72 
21.70, 844.53, 33.14 
21.58, 844.53, 33.28 
21.58, 844.75, 32.99 
21.62, 844.59, 32.85 
21.60, 844.56, 33.46 
21.62, 844.81, 32.97 
21.66, 844.68, 32.78 
21.63, 844.84, 33.04 
21.62, 844.81, 33.11 
21.60, 844.78, 32.87 
21.63, 844.62, 32.81 
21.68, 844.71, 32.75 
21.71, 844.77, 32.65 
21.74, 844.62, 32.56 
21.71, 844.56, 32.91 
21.58, 844.75, 33.42 
21.53, 844.66, 33.18 
21.57, 844.50, 32.87 
21.62, 844.59, 32.78 
21.60, 844.78, 33.13 
21.44, 844.69, 33.70 
21.39, 844.81, 33.42 
21.23, 844.72, 33.86 
21.28, 844.60, 33.68 
21.28, 844.81, 33.56 
21.33, 844.69, 33.37 
21.33, 844.69, 33.61 
21.36, 844.75, 33.42 
21.31, 844.87, 33.63 
21.34, 844.72, 33.49 
21.29, 844.84, 33.73 
21.20, 844.66, 34.22 
21.15, 844.79, 34.08 
21.15, 844.79, 34.01 
20.94, 844.82, 34.74 
20.84, 844.64, 34.63 
20.78, 844.73, 34.65 
20.62, 844.85, 35.40 
20.62, 844.85, 35.29 
20.65, 844.70, 34.90 
20.64, 844.67, 35.05 
20.65, 844.70, 35.13 
20.70, 844.79, 34.83 
20.75, 844.88, 34.78 
20.75, 844.88, 34.94 
20.78, 844.94, 34.86 
20.81, 845.00, 34.55 
20.89, 844.73, 34.38 
20.94, 845.03, 34.26 
20.99, 844.91, 34.17 
21.02, 844.97, 34.35 
21.09, 844.67, 34.07 
21.13, 844.76, 33.92 
21.20, 844.87, 33.81 
21.21, 844.69, 33.71 
21.26, 844.78, 33.74 
21.29, 844.84, 33.59 
21.29, 844.84, 33.65 
21.33, 844.69, 33.52 
21.37, 844.78, 33.42 
21.41, 844.63, 33.33 
21.44, 844.69, 33.24 
21.47, 844.96, 33.18 
21.52, 844.63, 33.10 
21.53, 844.87, 33.17 
21.57, 844.72, 33.07 
21.58, 844.75, 33.26 
21.60, 844.99, 33.03 
21.60, 844.56, 32.98 
21.57, 844.93, 33.60 
21.47, 844.75, 33.54 
21.47, 844.75, 33.26 
21.47, 844.75, 33.15 
21.50, 844.81, 33.07 
21.53, 844.66, 33.01 
21.57, 844.72, 32.92 
21.60, 844.99, 32.85 
21.63, 844.84, 32.81 
21.66, 844.90, 32.76 
21.68, 844.71, 32.70 
21.71, 844.56, 32.62 
21.76, 844.86, 32.57 
21.78, 844.47, 32.49 
21.79, 844.71, 32.42 
21.84, 844.59, 32.32 
21.86, 844.83, 32.28 
21.89, 844.68, 32.23 
21.90, 844.71, 32.19 
21.94, 844.77, 32.14 
21.97, 844.83, 32.08 
21.98, 844.86, 32.05 
22.02, 844.71, 31.98 
22.02, 844.71, 31.96 
22.03, 844.74, 31.98 
22.05, 844.77, 31.88 
22.06, 844.80, 31.83 
22.08, 844.82, 31.79 
22.08, 844.82, 31.75 
22.11, 844.88, 31.74 
22.11, 844.67, 31.70 
22.13, 844.91, 31.68 
22.16, 844.76, 31.65 
22.16, 844.76, 31.62 
22.16, 844.76, 31.59 
22.19, 844.82, 31.56 
22.21, 844.64, 31.53 
22.24, 844.91, 31.49 
22.24, 844.70, 31.46 
22.24, 844.70, 31.43 
22.24, 844.70, 31.42 
22.26, 844.94, 31.41 
22.27, 844.76, 31.38 
22.31, 844.61, 31.34 
22.31, 844.82, 31.30 
22.32, 844.64, 31.29 
22.34, 844.67, 31.26 
22.34, 844.45, 31.23 
22.35, 844.70, 31.20 
22.35, 844.70, 31.17 
22.37, 844.73, 31.15 
22.39, 844.54, 31.14 
22.39, 844.76, 31.12 
22.40, 844.57, 31.10 
22.42, 844.60, 31.08 
22.42, 844.60, 31.07 
22.43, 844.63, 31.05 
22.43, 844.63, 31.04 
22.43, 844.63, 31.03 
22.45, 844.66, 31.01 
22.45, 844.66, 31.00 
22.45, 844.24, 30.99 
22.47, 844.48, 30.97 
22.47, 844.69, 30.95 
22.48, 844.51, 30.93 
22.50, 844.54, 30.91 
22.51, 844.36, 30.88 
22.51, 844.57, 30.86 
22.51, 844.57, 30.87 
22.53, 844.60, 30.85 
22.56, 844.66, 30.83 
22.55, 844.42, 30.82 
22.56, 844.66, 30.79 
22.58, 844.48, 30.78 
22.58, 844.48, 30.76 
22.59, 844.51, 30.75 
22.59, 844.72, 30.74 
22.61, 844.54, 30.72 
22.59, 844.51, 30.72 
22.61, 844.54, 30.70 
22.59, 844.51, 30.71 
22.59, 844.51, 30.70 
22.63, 844.57, 30.68 
22.61, 844.54, 30.67 
22.64, 844.60, 30.65 
22.63, 844.57, 30.65 
22.66, 844.42, 30.64 
22.64, 844.39, 30.63 
22.64, 844.39, 30.63 
22.66, 844.63, 30.63 
22.66, 844.63, 30.62 
22.67, 844.44, 30.59 
22.66, 844.42, 30.57 
22.67, 844.44, 30.55 
22.71, 844.50, 30.54 
22.69, 844.47, 30.52 
22.72, 844.53, 30.51 
22.72, 844.53, 30.49 
22.71, 844.50, 30.50 
22.67, 844.23, 30.75 
22.66, 844.63, 30.71 
22.67, 844.66, 30.71 
22.67, 844.66, 30.65 
22.69, 844.47, 30.60 
22.69, 844.47, 30.58 
22.71, 844.50, 30.55 
22.71, 844.50, 30.54 
22.69, 844.69, 30.55 
22.71, 844.50, 30.53 
22.72, 844.32, 30.53 
22.72, 844.53, 30.50 
22.74, 844.56, 30.46 
22.74, 844.56, 30.45 
22.74, 844.35, 30.43 
22.75, 844.17, 30.40 
22.77, 844.62, 30.40 
22.75, 844.38, 30.40 
22.75, 844.59, 30.38 
22.79, 844.23, 30.36 
22.79, 844.44, 30.33 
22.80, 844.26, 30.33 
22.80, 844.47, 30.33 
22.79, 844.23, 30.33 
22.80, 844.47, 30.33 
22.82, 844.50, 30.36 
22.80, 844.47, 30.33 
22.82, 844.29, 30.30 
22.82, 844.29, 30.30 
22.82, 844.29, 30.29 
22.83, 844.32, 30.29 
22.82, 844.50, 30.27 
22.83, 844.32, 30.27 
22.83, 844.53, 30.26 
22.83, 844.53, 30.24 
22.83, 844.32, 30.24 
22.83, 844.32, 30.26 
22.83, 844.32, 30.27 
22.83, 844.32, 30.27 
22.87, 844.38, 30.24 
22.85, 844.35, 30.41 
22.80, 844.47, 30.48 
22.71, 844.50, 30.72 
22.64, 844.39, 30.67 
22.64, 844.60, 30.61 
22.64, 844.39, 30.55 
22.67, 844.44, 30.56 
22.67, 844.44, 30.57 
22.71, 844.50, 30.53 
22.71, 844.29, 30.52 
22.72, 844.32, 30.50 
22.72, 844.32, 30.48 
22.71, 844.29, 30.49 
22.72, 844.53, 30.49 
22.72, 844.53, 30.49 
22.74, 844.56, 30.46 
22.74, 844.35, 30.45 
22.75, 844.38, 30.41 
22.77, 844.41, 30.37 
22.77, 844.41, 30.35 
22.77, 844.41, 30.34 
22.75, 844.38, 30.33 
22.77, 844.41, 30.33 
22.79, 844.44, 30.30 
22.79, 844.44, 30.30 
22.79, 844.44, 30.28 
22.79, 844.44, 30.27 
22.80, 844.47, 30.27 
22.80, 844.47, 30.25 
22.80, 844.47, 30.25 
22.80, 844.47, 30.24 
22.80, 844.68, 30.24 
22.79, 844.23, 30.24 
22.80, 844.26, 30.24 
22.77, 844.20, 30.53 
22.64, 844.39, 30.86 
22.63, 844.57, 30.66 
22.61, 844.33, 30.62 
22.61, 844.33, 30.60 
22.63, 844.36, 30.60 
22.63, 844.36, 30.60 
22.63, 844.36, 30.60 
22.64, 844.39, 30.57 
22.66, 844.42, 30.55 
22.66, 844.42, 30.53 
22.66, 844.20, 30.54 
22.66, 844.42, 30.53 
22.66, 844.42, 30.53 
22.66, 844.20, 30.54 
22.66, 844.42, 30.53 
22.66, 844.42, 30.52 
22.66, 844.20, 30.50 
22.67, 844.23, 30.47 
22.69, 844.26, 30.45 
22.67, 844.23, 30.46 
22.69, 844.26, 30.46 
22.71, 844.08, 30.44 
22.71, 844.29, 30.43 
22.72, 844.11, 30.42 
22.74, 844.14, 30.38 
22.72, 844.11, 30.37 
22.75, 844.17, 30.37 
22.74, 844.35, 30.35 
22.75, 844.17, 30.33 
22.77, 844.20, 30.32 
22.79, 844.23, 30.30 
22.77, 844.20, 30.30 
22.77, 843.99, 30.29 
22.77, 844.20, 30.30 
22.75, 843.96, 30.69 
22.77, 844.20, 30.53 
22.77, 844.20, 30.37 
22.80, 844.05, 30.34 
22.79, 844.23, 30.31 
22.80, 843.84, 30.30 
22.80, 844.05, 30.28 
22.79, 844.44, 30.30 
22.79, 844.23, 30.32 
22.80, 844.26, 30.30 
22.82, 844.29, 30.30 
22.80, 844.26, 30.29 
22.80, 844.05, 30.26 
22.82, 844.29, 30.29 
22.82, 844.29, 30.27 
22.80, 844.26, 30.26 
22.82, 844.29, 30.26 
22.80, 844.26, 30.25 
22.82, 844.29, 30.24 
22.80, 844.26, 30.24 
22.83, 844.32, 30.23 
22.82, 844.08, 30.22 
22.82, 844.08, 30.21 
22.82, 844.08, 30.23 
22.82, 844.29, 30.23 
22.85, 844.14, 30.21 
22.83, 844.11, 30.22 
22.83, 844.32, 30.24 
22.82, 844.08, 30.24 
22.82, 844.08, 30.26 
22.82, 844.08, 30.24 
22.82, 844.08, 30.23 
22.82, 844.08, 30.24 
22.82, 844.29, 30.24 
22.82, 844.29, 30.24 
22.80, 844.26, 30.25 
22.80, 844.26, 30.27 
22.79, 844.02, 31.03 
22.77, 844.20, 30.59 
22.75, 844.17, 30.47 
22.75, 844.17, 30.43 
22.75, 844.17, 30.40 
22.75, 844.38, 30.42 
22.74, 844.35, 31.07 
22.67, 844.23, 30.94 
22.66, 844.20, 30.77 
22.67, 844.23, 30.73 
22.66, 844.20, 30.66 
22.66, 844.20, 30.59 
22.67, 844.23, 30.59 
22.67, 844.23, 30.57 
22.67, 844.23, 30.56 
22.66, 844.20, 30.57 
22.64, 844.17, 30.65 
22.66, 844.42, 30.66 
22.64, 844.39, 30.66 
22.61, 844.33, 31.14 
22.58, 844.05, 31.01 
22.56, 844.24, 30.95 
22.58, 844.27, 30.88 
22.58, 844.27, 30.85 
22.59, 844.08, 30.80 
22.59, 844.51, 30.79 
22.61, 844.54, 30.77 
22.61, 844.33, 30.75 
22.61, 844.33, 30.75 
22.61, 844.33, 30.75 
22.63, 844.36, 30.75 
22.63, 844.36, 30.75 
22.63, 844.36, 30.75 
22.63, 844.36, 31.12 
22.48, 844.30, 31.41 
22.50, 844.33, 31.12 
22.29, 844.37, 31.58 
22.16, 844.34, 32.07 
22.13, 844.28, 31.94 
22.08, 844.61, 31.91 
22.10, 844.43, 31.90 
22.11, 844.46, 31.85 
22.14, 844.31, 31.79 
22.16, 844.55, 31.88 
22.14, 844.31, 32.01 
21.97, 844.62, 32.36 
21.95, 844.16, 32.28 
21.97, 844.40, 32.31 
22.00, 844.25, 32.21 
22.03, 844.52, 32.11 
22.05, 844.34, 32.02 
22.05, 844.55, 32.11 
21.98, 844.43, 32.53 
21.92, 844.32, 32.55 
21.94, 844.56, 32.43 
21.82, 844.56, 32.89 
21.81, 844.53, 32.69 
21.78, 844.47, 32.71 
21.62, 844.59, 33.20 
21.60, 844.56, 33.04 
21.63, 844.41, 32.97 
21.66, 844.68, 32.85 
21.57, 844.50, 33.13 
21.53, 844.45, 33.16 
21.58, 844.53, 33.10 
21.53, 844.66, 33.24 
21.55, 844.48, 33.11 
21.58, 844.53, 33.02 
21.62, 844.59, 32.97 
21.57, 844.72, 33.40 
21.58, 844.53, 33.07 
21.62, 844.59, 32.95 
21.63, 844.41, 33.07 
21.65, 844.44, 32.94 
21.70, 844.53, 32.81 
21.73, 844.38, 32.72 
21.73, 844.80, 33.03 
21.76, 844.44, 32.75 
21.79, 844.29, 32.61 
21.81, 844.74, 32.59 
21.79, 844.50, 32.88 
21.79, 844.71, 32.75 
21.79, 844.50, 32.68 
21.70, 844.32, 32.97 
21.68, 844.50, 32.95 
21.66, 844.47, 32.97 
21.50, 844.60, 33.37 
21.45, 844.51, 33.46 
21.41, 844.42, 33.46 
21.47, 844.54, 33.26 
21.49, 844.36, 33.21 
21.50, 844.60, 33.13 
21.53, 844.66, 33.11 
21.57, 844.50, 33.07 
21.58, 844.32, 33.14 
21.57, 844.72, 33.10 
21.50, 844.60, 33.30 
21.49, 844.57, 33.30 
21.47, 844.33, 33.27 
21.34, 844.51, 33.63 
21.36, 844.54, 33.58 
21.29, 844.63, 33.62 
21.33, 844.69, 33.57 
21.33, 844.48, 33.59 
21.26, 844.57, 33.68 
21.28, 844.60, 33.57 
21.29, 844.63, 33.52 
21.15, 844.57, 34.01 
21.17, 844.60, 33.90 
21.20, 844.66, 33.81 
21.23, 844.51, 33.73 
21.23, 844.72, 33.84 
21.25, 844.54, 33.78 
21.21, 844.48, 33.88 
21.20, 844.66, 34.00 
21.20, 844.66, 33.86 
21.20, 844.66, 33.84 
21.25, 844.54, 33.87 
21.20, 844.66, 33.93 
21.07, 844.42, 34.17 
21.05, 844.61, 34.10 
21.05, 844.39, 34.07 
20.93, 844.58, 34.22 
20.88, 844.49, 34.32 
20.75, 844.46, 34.58 
20.78, 844.31, 34.50 
20.83, 844.61, 34.38 
20.86, 844.46, 34.36 
